draw_id,beta1,beta2,beta3,beta4,beta5
119,0.605194234682221,-0.458191148005794,0.381296033747929,-0.395657064963536,0.296220972579577
120,0.591748712129812,-0.445385761636951,0.386851028334546,-0.385888227716215,0.287947525226284
121,0.584015938619121,-0.464928159776679,0.351402781055228,-0.40272302597628,0.312874629363634
122,0.599215408512661,-0.480023807990635,0.398826734354781,-0.399627080306882,0.292096039795853
123,0.576714538958824,-0.441974679332222,0.377594378908873,-0.390056046375017,0.304607066116003
124,0.592757744934489,-0.44693340756801,0.371884837915914,-0.415939331667404,0.266120421353579
125,0.589509096813657,-0.475221337705831,0.390783770786967,-0.380804713617188,0.302668448078631
126,0.560009098307678,-0.460362216157909,0.393841847663105,-0.386541618956352,0.32578516709559
127,0.579245086435357,-0.488367878735395,0.394694687019797,-0.381890374405203,0.298067418764027
128,0.618817241315252,-0.517836286127696,0.410323284587378,-0.391028892377222,0.286390757235555
129,0.585253137918837,-0.47324054559313,0.410268714799698,-0.384202124998246,0.293396870709504
130,0.581166636841789,-0.458284403430994,0.349041063338265,-0.414367802033115,0.303072534865984
131,0.597573832395947,-0.488966367671564,0.385992667202312,-0.411429273301194,0.294193719778895
132,0.590407031860553,-0.458178052150034,0.384743449582152,-0.373171840001272,0.260719564844131
133,0.561176596081684,-0.482295041492972,0.395270438422345,-0.377558199555892,0.306905561765578
134,0.591374598779314,-0.462210154040689,0.374662103732982,-0.364367144949582,0.317095014579081
135,0.583757105303428,-0.483165854879377,0.403499724783537,-0.38425368507676,0.321576397297862
136,0.595770169942529,-0.44807749031398,0.386046680888395,-0.423825088145242,0.325440474291644
137,0.583041123228282,-0.471351987248529,0.358048884634111,-0.389011562277725,0.30194134577449
138,0.587037585770544,-0.512520304916812,0.363242934384381,-0.398702066813313,0.280530437022676
139,0.59257699446713,-0.460499018649532,0.389697268969878,-0.398895171386717,0.287989629388697
140,0.589626511461293,-0.47154648017467,0.377354193622334,-0.3699100841052,0.263885790264765
141,0.606452068927456,-0.47452662751002,0.407459222807773,-0.377319611190007,0.320694677415106
142,0.585601703309373,-0.495105628548151,0.362959841488393,-0.397353246594189,0.302235801764852
143,0.575704882293526,-0.469194777614529,0.358297363162995,-0.419098534980645,0.278408695766486
144,0.557435437895754,-0.441486399332984,0.395099634901916,-0.407923241173131,0.284372191059977
145,0.606846812439155,-0.470946330618985,0.428270254337224,-0.379833125707729,0.305833753070939
146,0.601444649773023,-0.488351717613974,0.432308651156887,-0.40849488216429,0.317170057753301
147,0.607084482772706,-0.472962907864355,0.404775766784306,-0.384328067629264,0.325416725217686
148,0.60428684561459,-0.490808160508558,0.384037056509919,-0.386158846956206,0.300556853084705
149,0.579375018579036,-0.458529174866922,0.412281949661535,-0.387046241477871,0.316376969774742
150,0.571866649212148,-0.485686357832163,0.380686500136172,-0.423101516403127,0.278369147636632
151,0.606760126969569,-0.483403948820068,0.385047564044632,-0.40595553435718,0.250048288119382
152,0.567240715595954,-0.49083599675201,0.419636181176405,-0.37499165463918,0.305339180624811
153,0.606557772220092,-0.457800714051961,0.383356163726968,-0.400115611302433,0.303267683551992
154,0.620410875735772,-0.490859875717182,0.408482161236902,-0.428083351569078,0.296019672614252
155,0.605053579681761,-0.458861961425942,0.417323862658684,-0.395072816579279,0.305213894868
156,0.585846982022797,-0.465835557567826,0.35366839563298,-0.382017684832878,0.278827864354689
157,0.568860624201805,-0.465755498920654,0.365989839263517,-0.402914159722641,0.290688450094155
158,0.547674680004626,-0.442828642201002,0.384157020721223,-0.366967983684113,0.310027624488261
159,0.625589163345811,-0.457898091701752,0.367318585266769,-0.389494622055456,0.32386237650177
160,0.582551880419046,-0.47946682445814,0.365950575652353,-0.397630973003631,0.301744307959203
161,0.581499521765055,-0.446173552087681,0.361411824823383,-0.358070619361473,0.294077293015846
162,0.604304672077704,-0.506836900660226,0.383395474994912,-0.363035599437176,0.281326280772264
163,0.601221734863305,-0.457197878067157,0.359854151726418,-0.400943786243025,0.326274491588778
164,0.607266594695493,-0.49405208227451,0.412273446574958,-0.355182814926693,0.291858262903103
165,0.605380329794295,-0.488166109758379,0.376079902459358,-0.388813878491545,0.30449036174021
166,0.580014795976097,-0.487289713020375,0.367095353860318,-0.403019534952666,0.293547853285314
167,0.57981899530769,-0.487937624201681,0.420815236670467,-0.412152029399682,0.295175578709372
168,0.565398580435347,-0.449857047708917,0.369224167881069,-0.351016429514609,0.31957226240892
169,0.579483893736226,-0.487231485183914,0.380781562040457,-0.382529684196583,0.32306286792103
170,0.605203377419853,-0.489995506407517,0.364328779938671,-0.386128954629549,0.32316666485205
171,0.596006529100899,-0.487508507291607,0.355480718082149,-0.426733967283543,0.2966175053352
172,0.604627066641882,-0.508410439482119,0.369805842288991,-0.391788054735716,0.303793598428885
173,0.592913575990525,-0.474114089166968,0.38999357325677,-0.358840340321936,0.307639390919267
174,0.611973914946772,-0.46000127021706,0.382118450149646,-0.409789860191178,0.324519523771141
175,0.582273234316934,-0.465424286152885,0.409905459854588,-0.379186319000962,0.330395464342667
176,0.591282268296145,-0.4715435230472,0.357970290729231,-0.361065819759895,0.297815094305762
177,0.589904194192238,-0.454687018511285,0.395553153734489,-0.413177809569451,0.281330791848022
178,0.58356830390628,-0.501688202988413,0.420355199150787,-0.375255527359591,0.290062730757568
179,0.563731794896381,-0.487615330105632,0.394199320251667,-0.393314302893479,0.31871355464196
180,0.595563980521599,-0.44404005603687,0.347278814738721,-0.418180981529768,0.286419670209548
181,0.591580681492501,-0.463799285329974,0.369929111878735,-0.380875492150708,0.308003424561601
182,0.58769986081716,-0.471911182500089,0.400885451567035,-0.373407586833046,0.276354677338374
183,0.599612662796511,-0.503549059826684,0.368698450829421,-0.423312863953038,0.27955257485974
184,0.573025115930539,-0.471776471897208,0.374128867524161,-0.415823087972144,0.324254527694111
185,0.587752018841546,-0.490691586692142,0.419903028509356,-0.387583670146952,0.313599145342938
186,0.604735391134948,-0.493284546906198,0.412797986247624,-0.390764581945044,0.287987620424023
187,0.569159563684973,-0.445598411347383,0.401998113743291,-0.399783160290799,0.308431325401629
188,0.591963255589339,-0.470303661302173,0.381315672593073,-0.384829909566872,0.298920782611172
189,0.564538982866932,-0.446532753736327,0.352542404068475,-0.398063640175024,0.295885700829649
190,0.58000947001228,-0.443278136354374,0.352024166074865,-0.376843230068841,0.31278863595588
191,0.580266451388647,-0.46735128873397,0.374054805128129,-0.391556784885961,0.330181688005764
192,0.584476272476492,-0.461357083283413,0.382005542164585,-0.391440869074953,0.278774456572331
193,0.581826140425039,-0.51360259692471,0.380327430387853,-0.414770011585915,0.305940729264893
194,0.577682913310069,-0.48589367191706,0.390326224576654,-0.402517964590832,0.338465059796826
195,0.6009714151096,-0.460255579407982,0.399808028811632,-0.403034682153639,0.301058024546103
196,0.565848802759965,-0.483175378507251,0.410917000508958,-0.395704588938202,0.263809092778432
197,0.562452782659224,-0.477996819576059,0.385378834253439,-0.388879149726971,0.275693398142076
198,0.593589244398824,-0.464809994096939,0.431405193759584,-0.409389448187076,0.286325948131953
199,0.61022517119892,-0.494877283997754,0.379779175886375,-0.405680453500777,0.292447744727069
200,0.594959509622371,-0.497819067533217,0.371956706434233,-0.387496001786126,0.334791578046282
201,0.603293520514469,-0.463953321175563,0.376020506762195,-0.387330166907304,0.2955414879696
202,0.610304172615718,-0.431005262357304,0.409464475225097,-0.381524819892165,0.313557104152896
203,0.568264046407252,-0.4656350910696,0.383201448367037,-0.393368514348033,0.287817030277244
204,0.6250949378033,-0.442822640347902,0.407517963979447,-0.427229850434588,0.299677088148345
205,0.615105115430377,-0.478227217976123,0.383808664098257,-0.409095264856089,0.27012589491656
206,0.576202168613378,-0.50274054649973,0.377834827228217,-0.39443127154266,0.304390159416924
207,0.596356111506493,-0.479440910619535,0.373521901052926,-0.388524164311956,0.306047719584543
208,0.560791737909593,-0.467925438329386,0.36865586896036,-0.402636495512494,0.305197834669853
209,0.565484869718776,-0.464801854366683,0.389136465832766,-0.38280352617065,0.292734688392091
210,0.598507736848705,-0.473824670102858,0.462891416989783,-0.412110096338874,0.296789964871254
211,0.567768577111743,-0.472527362793247,0.404809140982229,-0.41551378107748,0.297694967373016
212,0.551756886463223,-0.493916693815017,0.38220131939783,-0.396298223253226,0.327776333842341
213,0.576605187041836,-0.528623294561616,0.429548319793478,-0.434901264500651,0.258925709032742
214,0.590898239579878,-0.474630200548075,0.369948104194154,-0.419027604425361,0.31176390854962
215,0.593493186073318,-0.49478915060189,0.379746461494762,-0.398094472015079,0.290848677738266
216,0.588272298025813,-0.45746191541025,0.426620705907841,-0.407894749329345,0.293724066986621
217,0.577508976887484,-0.466529472541361,0.418112377345699,-0.405915874662524,0.286902273480835
218,0.609335541514067,-0.452477782091715,0.397598435006326,-0.398735396684038,0.284710071336959
219,0.619051150705376,-0.483550533065577,0.382640916947975,-0.377999555597733,0.310253222624996
220,0.548221345503938,-0.465679459419991,0.394300597381648,-0.41987034580028,0.325811572010622
221,0.564570350711063,-0.48170863971819,0.415712141073829,-0.405646799763065,0.295631689080923
222,0.558111239896363,-0.443438055163059,0.397990648539176,-0.369389426353154,0.300847908632103
223,0.611488423293287,-0.475397399421367,0.401378356551739,-0.388043897831846,0.299567051729008
224,0.589023407153527,-0.477989009309776,0.386838030020662,-0.398032149375217,0.302045614477825
225,0.604079793948649,-0.466556160190023,0.408271292527907,-0.366148453336571,0.271384177898255
226,0.589913441430293,-0.48369412180578,0.438448679339706,-0.371104259601853,0.27758326035772
227,0.601033566791815,-0.445386180750654,0.390549253478354,-0.427471607308057,0.309371190169314
228,0.565714610289272,-0.516524074170938,0.374117577733059,-0.355586109014894,0.33368265357044
229,0.57930136730289,-0.466968389429372,0.39007979976329,-0.388184427228606,0.30294895321014
230,0.600668100218305,-0.433589313672774,0.368764403236755,-0.383728135999082,0.29631165856089
231,0.539972549993427,-0.418353824548383,0.403381677892039,-0.396796550861453,0.326269993911611
232,0.593056249626281,-0.472648103266052,0.393030459313584,-0.40583018815074,0.264063826896697
233,0.622748917895594,-0.454426354614458,0.437639195773994,-0.398135406893863,0.267573655273255
234,0.612180917413357,-0.485239466339493,0.365358969101394,-0.394035872079054,0.278399289006976
235,0.566401367081558,-0.476400207214577,0.409011855017339,-0.40149837641323,0.276960350267575
236,0.602104365580261,-0.485186253508778,0.39141099326713,-0.387262878530948,0.30098503580493
237,0.62428441537633,-0.474042985406755,0.395619489089465,-0.374776211661981,0.305145184949122
238,0.606764978056679,-0.48836232580693,0.404959264765766,-0.398843301668713,0.300471327109932
239,0.581593874099619,-0.443146721166,0.402977664997679,-0.391575310559122,0.300869768219136
240,0.630915296764087,-0.482943055743931,0.405671736076513,-0.390669469932662,0.289185613869579
241,0.588644806296705,-0.494776272237596,0.372841024703567,-0.409946709933586,0.291676179151008
242,0.588055385042621,-0.437052188297405,0.376366290394926,-0.394720392684694,0.326992875787382
243,0.591699067537951,-0.462237202428857,0.388220980773131,-0.402069641598438,0.301196898087074
244,0.613194136948055,-0.459445607844164,0.42367688747192,-0.378403413722566,0.329188778604435
245,0.571319365232674,-0.470301810978729,0.339569969402136,-0.383626944185449,0.327520753582636
246,0.591834945000269,-0.43380764836058,0.374448127874171,-0.399375775603602,0.311255167088424
247,0.57437976637701,-0.459981426306647,0.40411666559172,-0.406812603349444,0.298366803985682
248,0.609439102128153,-0.445195094457113,0.381168875814216,-0.411994267344639,0.284023830579687
249,0.596959457840746,-0.479447965336827,0.384775628836781,-0.397538080055479,0.260546955473149
250,0.597242142613077,-0.47203887226096,0.387949823809061,-0.385446368190183,0.293908787046023
251,0.590439614554033,-0.478509888686039,0.376139228482606,-0.417996736802832,0.302361497405162
252,0.571164107677005,-0.481948297466514,0.389722441002211,-0.38076604430406,0.299834708498024
253,0.565203477211658,-0.492336556021089,0.394870586348759,-0.402683656177689,0.309658184766633
254,0.599379874550769,-0.463495856570192,0.40229839203763,-0.371930229711979,0.283855426502874
255,0.618040898642486,-0.440147728633759,0.370033041245245,-0.398079354215559,0.325799831609651
256,0.590115574363996,-0.459389194112681,0.415527004818569,-0.399758991220084,0.35835274151974
257,0.549292198805779,-0.475114441813918,0.384481796270091,-0.36002075693403,0.309982269849292
258,0.590856913412124,-0.460882408749596,0.423988445301618,-0.396391359665674,0.288735927255592
259,0.559441720176439,-0.473633892877372,0.354628636800714,-0.405324217254304,0.312574783407279
260,0.601782481047791,-0.470065550940279,0.436245981244573,-0.422681734075454,0.306747232052015
261,0.576839269238038,-0.483874136029302,0.370309283494154,-0.401980443408853,0.289018809672057
262,0.60577969668168,-0.499206162222428,0.389248794952023,-0.367909167586214,0.312291683871086
263,0.562669700971989,-0.460354312725155,0.358143794457069,-0.39715686982395,0.323472358114582
264,0.57752743052134,-0.48296089815296,0.438878975534342,-0.414178893715534,0.266663665148855
265,0.599084918246613,-0.459561421984966,0.395196028874103,-0.413156788340432,0.325247338255161
266,0.544884687692199,-0.449078334547879,0.411644392473684,-0.402224922269196,0.321124873999405
267,0.60549028301526,-0.457816820508502,0.408241829270591,-0.40015990179301,0.293333056550404
268,0.563292995321447,-0.452498760988377,0.412264052869325,-0.396186084902201,0.323124036734024
269,0.612685825048509,-0.468802942888441,0.368364532970221,-0.396085105817216,0.308068249603972
270,0.580884236486594,-0.470505059700709,0.404830262411131,-0.400018732753392,0.292475886772642
271,0.616255420926401,-0.446615877014455,0.383744720557702,-0.404968074823991,0.282226471731616
272,0.591697071594493,-0.469491474849147,0.37970161966049,-0.429341285252559,0.306205051845939
273,0.577587374357005,-0.425511775921169,0.395617229914056,-0.410854245563063,0.294234138631113
274,0.610120090083758,-0.501747718858498,0.411715172005603,-0.394368644537778,0.257095886933567
275,0.597142582800289,-0.491337251182181,0.375588705491999,-0.405442905671567,0.311954746413169
276,0.572128085467392,-0.459502689494224,0.401152709314308,-0.387464262822949,0.312068542192444
277,0.617186578813784,-0.487930524107341,0.362255412973282,-0.40612827164919,0.281056979523812
278,0.604372911171384,-0.489664344410404,0.414240675829881,-0.429202683531995,0.307201541597671
279,0.58011337866973,-0.455779941384999,0.349937967029325,-0.36122149237396,0.292859175874682
280,0.613159194626008,-0.473447066095946,0.370516500875993,-0.39632463870568,0.301315952499392
281,0.606941402760884,-0.458515101848229,0.401415750309014,-0.428353704632103,0.307794197056062
282,0.564880630813854,-0.480327191799821,0.371613272188545,-0.402151725305528,0.313694736941871
283,0.579278309173481,-0.485216863307323,0.346730224634682,-0.384985286343372,0.320679088776683
284,0.598640476956528,-0.464519879067345,0.392018464061937,-0.359722935893567,0.333185435615289
285,0.597449159170125,-0.465794231003949,0.415662740270611,-0.363054128943044,0.308757622979575
286,0.592803600640536,-0.483735083699233,0.391229054428206,-0.407391231221715,0.271750285636591
287,0.59744345060793,-0.46178057741293,0.392142363070538,-0.384993328718885,0.270051494994939
288,0.592892705477042,-0.455454645764936,0.387841805718069,-0.379749861521222,0.286729370547259
289,0.582995150957674,-0.485067138588982,0.399888763597223,-0.397981328731762,0.339018460553787
290,0.577753196959679,-0.466777892862062,0.374587555407906,-0.387680333764284,0.304532917038785
291,0.622913268741707,-0.498441349894989,0.429253615821225,-0.391658767945052,0.25814045931343
292,0.596973519483017,-0.464438007782096,0.436788885207214,-0.415721155668404,0.284341792439454
293,0.564267699698344,-0.471726539933928,0.359735483688626,-0.407037305363312,0.312948997076794
294,0.61643442211773,-0.461020905958782,0.393094650687517,-0.382477653307598,0.292158580474095
295,0.570355446839564,-0.473935069307737,0.41766135233913,-0.404677282756361,0.299703575915682
296,0.589949793289536,-0.45208866021225,0.37563643749066,-0.401604700362433,0.282299985673568
297,0.580906928795296,-0.462071573928035,0.387930674983021,-0.403407683279143,0.320436698010252
298,0.582681268467818,-0.466968025905615,0.35960727784386,-0.419037967511218,0.270237412897053
299,0.617090848839056,-0.444990247085405,0.371811517384198,-0.35117597735959,0.298122608035017
300,0.596809745069105,-0.48239616085555,0.383801687732227,-0.441378784420708,0.297838287392683
